Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,GOOG,CVX,TSLA,LLY,UNH,AVGO,JPM,V,XOM,JNJ,HD,MA,PG,COST,MRK,ABBV,ADBE,CRM,AMD
01/29/2021,11.048345460677087,7.287499358979292,-1.7923611497293785,3.679872770379538,6.450902672578904,10.377476067897641,6.642895080337617,-6.15959131391168,-3.0997520503938962,12.27980780315027,-3.967685266068071,-0.47481143404779386,-7.635719306062113,-3.0924599692355854,-7.330792244955813,5.317827538669424,2.823594485473651,-3.739627432562658,-5.070896093977997,-1.4257073479685478,-5.525867395496107,-6.2739107467638515,-0.17739820059946443,4.493737022093976,-3.079698773921518
02/01/2021,10.041266414404507,3.7827583158976266,0.2769974096422312,2.946908234396674,5.485745817410872,4.0696976599281625,5.461602550399132,-7.3970553620818755,-3.3645003420822452,11.590682199424368,-4.170063258938027,1.6920044980414182,-6.728624675772623,-1.9396038596130885,-6.039227294437223,1.8813174525515792,0.49596458729992515,-2.0734548266127404,-4.61493021185583,-2.416940407858431,-6.240156870039683,-6.668478751408033,-0.5684223384570493,4.8623675714999415,-3.399274771724005
02/02/2021,10.5491008126075,4.169758662846668,0.9079326406069912,5.516581518826745,6.318370832310628,0.807893178285486,6.2687577108079955,-8.73513008437749,-2.6999407273562834,4.928985320990304,-5.311071736338321,1.6678249811813812,-7.1700419770091495,-2.476250339108313,-8.098982093313516,1.1630790027641784,-2.0180747230408715,-1.9409952420697545,-4.467989641525297,-1.8717083512855188,-6.538188449067114,-7.557172897464576,2.1520774921610646,5.492133835350732,-2.3809518672880583
02/03/2021,8.558277190782048,3.7848564590141014,1.3978421405677988,5.175525477671623,3.6703795047465073,-0.33713257890275844,3.781202962510516,-7.8794896430949475,1.5276019537092083,0.6992141523526371,-2.3169109218660595,2.626005109893805,-2.9238697350806313,-1.238335227420322,-6.543100050159422,-0.3374872968264678,-0.5522040470343678,-1.1168383228974434,-2.131590563844096,-0.9632165291098129,-5.548184541392086,-7.908448216754303,3.088618404456623,5.11009675659872,-1.7560494894136727
02/04/2021,7.94036136724355,-1.419889373497874,0.7192091571606191,1.574238113347167,8.098673364564926,-1.4877354686745736,8.187139382510033,-5.164625484902436,2.0033722289779727,-1.3036029239679006,-5.181062471256964,1.423853904728523,-0.44736095959320726,-1.8037502348994867,-4.100137395123333,-0.4495509765100082,-1.7865867140566636,-0.23032531088120264,-2.114286876860119,-1.8219997202565847,-4.875659174651335,-5.337568874391754,2.894377144634388,5.094708016079742,-2.038781332507358
02/05/2021,6.08506583082677,-1.047775323929363,-1.6664237318301591,0.2979509685450972,8.556450688582494,-3.3262480276836404,8.659508018698494,-2.3424624007111037,0.7932655645849452,-2.353226919113236,-5.480229615480517,-0.1387177569821107,2.8244614766215714,1.3877616065439977,1.43190741015878,-1.5839549747441215,-1.6449026643996,2.14589043947684,-1.3080387367571824,-1.6908679072211386,-5.943640222486765,-3.1436604487400834,2.623133720496481,4.907650261682796,-6.479262388667927
02/08/2021,6.5418495480709655,-2.9648798609387503,0.8054655836093381,1.0998871175169975,9.652520310418902,-3.040189360457561,9.605465036001984,-0.6930583254435061,-2.0399938516348968,-4.005989025802743,-5.4720208411265885,1.7493102585007758,5.181785841213872,5.3851403377391796,6.383436134944273,-0.13646609499384002,-1.3434642861101358,5.336996938952821,-1.4340011796106356,-1.0893439697213725,-5.494570227647411,-0.7847955624086127,4.3985198676824115,5.347414494849188,-6.358876544132953
02/09/2021,4.357471237432065,-4.827245904197965,4.323545208515197,0.7269466066929071,10.19204268411074,-5.0319648865794075,10.141170572275541,-0.07135648984532113,-1.9790671338213002,-3.6547685218703716,-6.231274413995946,1.086218933816204,5.281464409974152,2.991640865319628,9.98826240721037,-3.8596054377051603,-1.7696268475075876,3.147658700259745,-2.5254765333182494,-1.2652091566545294,-6.467016143905037,-2.3060127721047183,4.454058851084148,5.700079283650014,-4.953787868501068
02/10/2021,3.306557333088715,-3.856554202035452,10.678543427469995,1.254877976489414,13.344029594935828,-2.2535657324954523,13.102733521971954,2.2473155063977277,-2.7774560647200883,-2.8409104834923675,-2.1379004148132204,5.0463561695203625,8.289262852481654,4.488644516731759,10.461674590631189,-2.0125890761192484,0.5289901022415205,4.731812603685022,-1.0084374432658865,-0.09435824346637343,-4.703333022497864,1.1085132584656974,6.591726409198608,5.992569476656368,3.2285276129466167
02/11/2021,1.9006555820776285,-2.6193989693952573,11.202362571834563,0.6367204462174272,11.619551866338721,-1.8078353847069029,11.492543789996272,2.6849737921319305,-0.25227248159604015,-2.913617012947541,-2.2845729114004474,4.1379963003195765,7.179500872373167,3.4335421336017435,10.32726365990692,-1.482313889498902,-0.4857573235160404,2.5715060296569647,-0.7603510823086502,-0.2173667337133771,-3.638000432619912,0.7683065902142107,6.01333737973549,3.8671362945498062,3.696802918546977
02/12/2021,3.820009165611148,1.2024691171726332,15.05357646469109,1.845666369262919,14.07908561171182,3.96232772663098,13.956993986776975,5.956118711717371,0.5608635437624448,-3.943573037952038,-0.22399761273377575,4.726573817728997,7.2563581026569945,5.789925259840957,10.115957950956094,1.9690729978499384,1.6761435027356713,8.11522411331575,-0.3173835204724153,-0.0395383557603075,-3.5086583584560813,0.8240448935329618,7.387160481117118,6.5647072491491,6.7089731671089154
