Date,Open,High,Low,Close,Adj Close,Volume
01/04/2021,107.18000030517578,107.3499984741211,103.86000061035156,105.41000366210938,92.17361450195312,9523400
01/05/2021,105.41000366210938,107.0199966430664,104.62999725341797,106.5,93.1267318725586,6823800
01/06/2021,104.75,107.19000244140625,104.18000030517578,105.58000183105469,92.322265625,11017500
01/07/2021,106.11000061035156,107.05999755859375,105.56999969482422,106.70999908447266,93.31036376953125,8196000
01/08/2021,106.83999633789062,107.52999877929688,105.76000213623047,107.2699966430664,93.800048828125,5345900
01/11/2021,107.06999969482422,109.55999755859375,107.06999969482422,109.0199966430664,95.33029174804688,6334200
01/12/2021,109.22000122070312,110.77999877929688,109.12000274658203,109.77999877929688,95.994873046875,6106900
01/13/2021,109.80000305175781,113.41000366210938,109.69999694824219,112.44999694824219,98.32958984375,9821300
01/14/2021,110.69999694824219,112.69000244140625,109.5,111.62999725341797,98.75422668457031,8268800
01/15/2021,111.19999694824219,111.55999755859375,109.4800033569336,110.5199966430664,97.77226257324219,9196200
01/19/2021,111.25,112.30999755859375,110.26000213623047,112.18000030517578,99.24078369140625,7723800
01/20/2021,112.91000366210938,113.0999984741211,111.47000122070312,112.62000274658203,99.63005065917969,6554600
01/21/2021,112.62999725341797,112.75,110.76000213623047,111.26000213623047,98.4269027709961,5417000
01/22/2021,110.6500015258789,111.5999984741211,109.4800033569336,110.86000061035156,98.07305145263672,5185500
01/25/2021,109.7300033569336,111.2300033569336,109.20999908447266,110.5,97.75456237792969,6928200
01/26/2021,111.30000305175781,111.30000305175781,108.55999755859375,108.80000305175781,96.25065612792969,5554600
01/27/2021,106.27999877929688,106.69999694824219,102.58999633789062,102.79000091552734,90.93386840820312,11887900
01/28/2021,104.0,105.13999938964844,103.11000061035156,104.20999908447266,92.19007110595703,8534300
01/29/2021,104.0,104.48999786376953,101.80999755859375,102.4800033569336,90.65961456298828,9380400
02/01/2021,103.0,103.88999938964844,101.86000061035156,102.30000305175781,90.5003890991211,7518200
02/02/2021,102.87999725341797,104.30999755859375,102.5,103.47000122070312,91.5354232788086,10481300
02/03/2021,106.19999694824219,107.56999969482422,104.01000213623047,106.94999694824219,94.61402893066406,12101900
02/04/2021,106.87000274658203,108.87999725341797,105.25,108.52999877929688,96.01179504394531,9077800
02/05/2021,109.62999725341797,110.2699966430664,108.44000244140625,108.7300033569336,96.18872833251953,7251000
02/08/2021,108.88999938964844,108.9800033569336,105.80999755859375,106.83999633789062,94.51671600341797,9199100
02/09/2021,106.0,106.5,105.11000061035156,105.4000015258789,93.2428207397461,5506900
02/10/2021,105.9800033569336,106.12999725341797,103.72000122070312,104.05000305175781,92.04853057861328,7446000
02/11/2021,104.56999969482422,104.68000030517578,103.31999969482422,103.75,91.78313446044922,5090100
02/12/2021,103.76000213623047,104.56999969482422,103.1500015258789,104.44000244140625,92.39356231689453,3738400
02/16/2021,105.33000183105469,106.19000244140625,104.0199966430664,104.19999694824219,92.18122100830078,5637300
02/17/2021,104.69999694824219,106.75,104.1500015258789,106.29000091552734,94.03015899658203,6940400
02/18/2021,105.31999969482422,106.61000061035156,105.20999908447266,106.05999755859375,93.8266830444336,5386600
02/19/2021,106.2300033569336,106.69999694824219,104.91000366210938,105.01000213623047,92.89779663085938,6702400
02/22/2021,104.66000366210938,107.68000030517578,104.2300033569336,107.05999755859375,94.71135711669922,10272500
02/23/2021,106.97000122070312,107.5999984741211,105.95999908447266,106.2699966430664,94.01246643066406,7058600
02/24/2021,106.0,109.44000244140625,105.5999984741211,108.69000244140625,96.15332794189453,7626200
02/25/2021,108.4800033569336,109.30000305175781,107.06999969482422,107.33000183105469,94.95021057128906,6237600
02/26/2021,107.68000030517578,108.58000183105469,105.36000061035156,107.73999786376953,95.31291198730469,9250000
03/01/2021,108.52999877929688,109.20999908447266,108.06999969482422,108.41000366210938,95.90564727783203,4709500
03/02/2021,108.8499984741211,109.37999725341797,107.80999755859375,107.8499984741211,95.41021728515625,5487000
03/03/2021,106.86000061035156,107.13999938964844,105.45999908447266,106.70999908447266,94.4017105102539,7218700
03/04/2021,106.5,107.75,104.94999694824219,105.6500015258789,93.46398162841797,7503700
03/05/2021,106.01000213623047,106.98999786376953,104.06999969482422,106.69999694824219,94.39286041259766,7277800
03/08/2021,106.8499984741211,108.16000366210938,105.80000305175781,106.11000061035156,93.87092590332031,6049400
03/09/2021,106.4800033569336,108.69000244140625,106.44000244140625,106.79000091552734,94.47249603271484,6857500
03/10/2021,107.38999938964844,108.36000061035156,107.05000305175781,108.0,95.54291534423828,5762600
03/11/2021,108.12999725341797,108.62999725341797,107.33999633789062,107.87000274658203,95.42790985107422,4671400
03/12/2021,107.80000305175781,108.58000183105469,107.37000274658203,108.22000122070312,95.737548828125,5341200
03/15/2021,108.66999816894531,110.36000061035156,108.36000061035156,110.26000213623047,97.54225158691406,6642200
03/16/2021,109.94999694824219,111.08000183105469,109.9000015258789,110.83999633789062,98.05534362792969,5570200
03/17/2021,103.76000213623047,105.08999633789062,102.80000305175781,105.04000091552734,92.92434692382812,19445600
03/18/2021,104.0,104.98999786376953,103.41999816894531,103.7699966430664,91.80083465576172,8675100
03/19/2021,103.93000030517578,104.43000030517578,102.91999816894531,103.41999816894531,91.4911880493164,10899100
03/22/2021,103.5,106.4000015258789,102.87999725341797,105.9000015258789,93.68514251708984,7627200
03/23/2021,105.37000274658203,105.94000244140625,104.51000213623047,104.83999633789062,92.74740600585938,6111600
03/24/2021,104.81999969482422,105.33000183105469,103.05000305175781,103.05999755859375,91.17273712158203,9420100
03/25/2021,102.9000015258789,104.1500015258789,102.05000305175781,103.87999725341797,91.89812469482422,6281500
03/26/2021,103.87000274658203,106.12000274658203,103.83999633789062,105.9800033569336,93.75592041015625,6596900
03/29/2021,105.76000213623047,107.0,105.48999786376953,106.7300033569336,94.41941833496094,5472700
03/30/2021,106.86000061035156,107.02999877929688,105.87000274658203,106.79000091552734,94.47249603271484,5354100
03/31/2021,106.87999725341797,109.18000030517578,106.80000305175781,108.22000122070312,95.737548828125,9048000
04/01/2021,108.91999816894531,108.9800033569336,107.31999969482422,108.5199966430664,96.00296020507812,5091700
04/05/2021,109.08000183105469,109.08000183105469,105.4000015258789,106.13999938964844,93.89747619628906,10584400
04/06/2021,105.8499984741211,106.27999877929688,104.87999725341797,105.37999725341797,93.22511291503906,8522500
04/07/2021,105.52999877929688,106.12999725341797,104.16999816894531,105.20999908447266,93.07472229003906,8037300
04/08/2021,105.4000015258789,106.91999816894531,105.3499984741211,106.0999984741211,93.86206817626953,5881800
04/09/2021,106.38999938964844,107.72000122070312,106.05000305175781,107.54000091552734,95.135986328125,5977500
04/12/2021,107.81999969482422,108.56999969482422,107.36000061035156,108.25,95.76409149169922,5647500
04/13/2021,108.02999877929688,108.36000061035156,107.02999877929688,108.22000122070312,95.737548828125,6165100
04/14/2021,106.22000122070312,106.66999816894531,105.58000183105469,105.9000015258789,94.82422637939453,7766700
04/15/2021,105.98999786376953,106.94999694824219,105.62000274658203,106.88999938964844,95.71068572998047,5730500
04/16/2021,107.48999786376953,108.55000305175781,107.13999938964844,107.91000366210938,96.6240234375,8207700
04/19/2021,107.97000122070312,108.7300033569336,107.12000274658203,108.61000061035156,97.25079345703125,4542900
04/20/2021,108.12000274658203,109.55999755859375,108.05000305175781,109.02999877929688,97.62686920166016,5411800
04/21/2021,109.79000091552734,111.44000244140625,109.3499984741211,110.80000305175781,99.21174621582031,6181100
04/22/2021,110.6500015258789,111.08999633789062,109.61000061035156,110.05000305175781,98.54017639160156,5046000
04/23/2021,109.70999908447266,111.7699966430664,109.55000305175781,111.37999725341797,99.7310791015625,4611000
04/26/2021,111.55999755859375,112.04000091552734,110.8499984741211,111.38999938964844,99.74005126953125,5202300
04/27/2021,111.25,111.8499984741211,110.58000183105469,111.44000244140625,99.7848129272461,3522900
04/28/2021,111.68000030517578,112.56999969482422,111.31999969482422,111.93000030517578,100.22356414794922,5116000
04/29/2021,112.37999725341797,112.61000061035156,110.33000183105469,110.88999938964844,99.2923355102539,6766700
04/30/2021,111.47000122070312,112.30999755859375,110.11000061035156,111.5,99.83854675292969,10575400
05/03/2021,112.4000015258789,115.0999984741211,111.58999633789062,114.68000030517578,102.68594360351562,9138200
05/04/2021,114.62000274658203,115.94000244140625,113.05000305175781,113.9000015258789,101.98753356933594,8151400
05/05/2021,114.30999755859375,116.27999877929688,113.94999694824219,115.77999877929688,103.6708984375,7021400
05/06/2021,115.0,116.18000030517578,114.16000366210938,116.08000183105469,103.93952941894531,5803800
05/07/2021,116.37999725341797,116.93000030517578,114.95999908447266,115.75,103.64405822753906,6808200
05/10/2021,116.37999725341797,117.19999694824219,115.97000122070312,116.22000122070312,104.06488037109375,7093300
05/11/2021,115.4800033569336,116.56999969482422,114.37999725341797,114.88999938964844,102.87398529052734,5784600
05/12/2021,114.8499984741211,116.0,114.44000244140625,114.95999908447266,102.9366683959961,6208300
05/13/2021,115.55000305175781,117.19999694824219,115.01000213623047,116.5999984741211,104.4051513671875,6558200
05/14/2021,117.36000061035156,117.58999633789062,116.37999725341797,116.43000030517578,104.2529296875,6268500
05/17/2021,116.7699966430664,117.70999908447266,116.55999755859375,116.88999938964844,104.66481018066406,6183200
05/18/2021,116.11000061035156,117.9000015258789,115.31999969482422,117.20999908447266,104.95133972167969,8174900
05/19/2021,116.45999908447266,116.5,114.37999725341797,115.8499984741211,103.73358154296875,6433600
05/20/2021,115.33999633789062,117.33999633789062,115.12000274658203,117.11000061035156,104.86180877685547,5526100
05/21/2021,117.5199966430664,118.27999877929688,116.05999755859375,116.12000274658203,103.97535705566406,5577800
05/24/2021,116.58999633789062,116.80999755859375,115.58999633789062,115.91000366210938,103.78730773925781,4821300
05/25/2021,115.97000122070312,116.0,114.19000244140625,114.55999755859375,102.5784912109375,6574200
05/26/2021,114.52999877929688,114.73999786376953,113.76000213623047,114.69999694824219,102.703857421875,5802600
05/27/2021,115.12000274658203,115.19999694824219,112.0199966430664,112.31999969482422,100.5727767944336,26406000
05/28/2021,113.33000183105469,114.4800033569336,112.86000061035156,113.19999694824219,101.3607406616211,7104300
06/01/2021,113.69999694824219,113.98999786376953,112.04000091552734,112.20999908447266,100.47429656982422,6846200
06/02/2021,112.41000366210938,112.66000366210938,110.8499984741211,111.4000015258789,99.7490005493164,8100700
06/03/2021,111.12000274658203,112.41000366210938,110.6500015258789,112.20999908447266,100.47429656982422,6286100
06/04/2021,112.4000015258789,113.11000061035156,112.16000366210938,112.36000061035156,100.60858917236328,4255400
06/07/2021,112.70999908447266,114.11000061035156,112.33000183105469,113.01000213623047,101.19062805175781,5570100
06/08/2021,112.68000030517578,113.08999633789062,111.81999969482422,112.33999633789062,100.59068298339844,4114200
06/09/2021,112.87999725341797,114.41999816894531,112.73999786376953,114.0,102.07707977294922,4884000
06/10/2021,114.36000061035156,116.98999786376953,114.1500015258789,116.23999786376953,104.08279418945312,6263800
06/11/2021,116.23999786376953,116.36000061035156,114.87000274658203,115.41999816894531,103.34856414794922,4471400
06/14/2021,115.06999969482422,115.4800033569336,114.19000244140625,115.4000015258789,103.33065795898438,4427600
06/15/2021,115.36000061035156,115.94000244140625,114.5199966430664,115.83000183105469,103.71566772460938,3590500
06/16/2021,116.22000122070312,116.52999877929688,115.16999816894531,115.52999877929688,103.44705200195312,6670200
06/17/2021,114.9800033569336,115.88999938964844,114.02999877929688,114.9000015258789,102.88294219970703,4172300
06/18/2021,113.63999938964844,114.19999694824219,113.05000305175781,113.12000274658203,101.28910827636719,7415400
06/21/2021,113.69000244140625,115.25,112.7699966430664,114.7300033569336,102.7307357788086,4666100
06/22/2021,114.48999786376953,115.27999877929688,113.87999725341797,114.69999694824219,102.703857421875,4359900
06/23/2021,114.55000305175781,115.02999877929688,113.94999694824219,114.0,102.07707977294922,3837300
06/24/2021,114.41999816894531,116.19000244140625,114.26000213623047,114.73999786376953,102.73967742919922,7712300
06/25/2021,112.9000015258789,113.58999633789062,112.13999938964844,112.9800033569336,101.16374969482422,11709400
06/28/2021,113.26000213623047,114.11000061035156,112.83999633789062,113.0,101.18165588378906,5141800
06/29/2021,112.6500015258789,112.75,111.61000061035156,112.30000305175781,100.55487060546875,5795100
06/30/2021,112.20999908447266,112.91999816894531,111.62999725341797,112.63999938964844,100.85930633544922,5042600
07/01/2021,112.94999694824219,114.55000305175781,112.88999938964844,114.26000213623047,102.30986785888672,5306900
07/02/2021,114.5199966430664,115.48999786376953,113.88999938964844,115.16999816894531,103.12469482421875,5719500
07/06/2021,115.16999816894531,115.9000015258789,114.7699966430664,115.7300033569336,103.62614440917969,7172100
07/07/2021,115.91000366210938,116.97000122070312,115.30999755859375,116.75,104.53944396972656,6695100
07/08/2021,115.76000213623047,116.80999755859375,115.68000030517578,116.3499984741211,104.1812973022461,3948800
07/09/2021,116.30000305175781,117.33000183105469,116.11000061035156,116.58000183105469,104.38723754882812,4823400
07/12/2021,116.80000305175781,118.3499984741211,116.62000274658203,117.62999725341797,105.32740783691406,8148400
07/13/2021,117.58999633789062,118.08999633789062,116.69000244140625,117.91000366210938,105.5781478881836,6540300
07/14/2021,116.87000274658203,117.55000305175781,116.38999938964844,117.36000061035156,106.25718688964844,6543400
07/15/2021,116.80999755859375,117.48999786376953,115.75,117.18000030517578,106.0942153930664,4544600
07/16/2021,117.91000366210938,118.33000183105469,116.91999816894531,117.5,106.38394165039062,6826100
07/19/2021,116.66999816894531,117.0,113.73999786376953,115.41999816894531,104.5007095336914,6762000
07/20/2021,115.55000305175781,117.7300033569336,115.45999908447266,116.05000305175781,105.07110595703125,5581400
