Date,Open,High,Low,Close,Adj Close,Volume
01/04/2021,169.02000427246094,169.47999572753906,163.10000610351562,165.5,159.26014709472656,3164800
01/05/2021,165.19000244140625,166.66000366210938,163.1999969482422,166.32000732421875,160.0492706298828,2322600
01/06/2021,162.97999572753906,167.27999877929688,162.97000122070312,164.32000732421875,158.12466430664062,3619700
01/07/2021,164.17999267578125,167.1199951171875,161.77999877929688,165.8300018310547,159.57772827148438,3025500
01/08/2021,166.22000122070312,166.86000061035156,164.63999938964844,166.41000366210938,160.13583374023438,3438100
01/11/2021,185.0,189.3000030517578,182.02000427246094,185.94000244140625,178.92953491210938,11396500
01/12/2021,182.7899932861328,184.24000549316406,177.44000244140625,178.8000030517578,172.05870056152344,7179300
01/13/2021,179.8300018310547,187.6199951171875,179.33999633789062,185.5,178.506103515625,7303900
01/14/2021,185.27000427246094,188.9600067138672,184.5800018310547,186.69000244140625,179.65121459960938,4413200
01/15/2021,186.8000030517578,191.77999877929688,186.8000030517578,190.77000427246094,183.5774383544922,6624600
01/19/2021,196.0,199.52000427246094,194.07000732421875,198.47999572753906,190.99668884277344,7729100
01/20/2021,198.77000427246094,201.77000427246094,198.67999267578125,201.25999450683594,193.67190551757812,5335800
01/21/2021,203.6999969482422,204.72000122070312,198.00999450683594,202.35000610351562,194.7208251953125,8698800
01/22/2021,202.0399932861328,206.5399932861328,200.55999755859375,206.13999938964844,198.36790466308594,6128800
01/25/2021,208.24000549316406,212.52999877929688,208.08999633789062,212.35000610351562,204.34378051757812,5959100
01/26/2021,212.5500030517578,213.22999572753906,210.60000610351562,212.72000122070312,204.69984436035156,6601500
01/27/2021,211.07000732421875,212.02000427246094,205.10000610351562,207.57000732421875,199.74398803710938,7358000
01/28/2021,208.0,211.83999633789062,207.57000732421875,210.1199951171875,202.19784545898438,5460400
01/29/2021,211.9600067138672,218.0,204.4600067138672,207.97000122070312,200.12892150878906,8401700
02/01/2021,209.4600067138672,209.88999938964844,203.10000610351562,203.13999938964844,195.4810028076172,5383800
02/02/2021,204.3800048828125,205.89999389648438,197.35000610351562,197.55999755859375,190.1113739013672,5314600
02/03/2021,197.80999755859375,200.58999633789062,196.88999938964844,196.9600067138672,189.5340118408203,3679000
02/04/2021,196.80999755859375,201.8800048828125,195.63999938964844,201.6199951171875,194.01829528808594,2924300
02/05/2021,201.6199951171875,202.9199981689453,200.85000610351562,201.77000427246094,194.16268920898438,2732200
02/08/2021,202.3800048828125,206.42999267578125,201.91000366210938,205.77000427246094,198.01185607910156,2909300
02/09/2021,203.75,204.9499969482422,200.32000732421875,201.7100067138672,194.1049346923828,2661300
02/10/2021,204.47000122070312,205.5500030517578,201.63999938964844,204.38999938964844,196.68386840820312,3062700
02/11/2021,202.8699951171875,204.17999267578125,201.6199951171875,202.5800018310547,195.7562255859375,3544700
02/12/2021,201.64999389648438,208.22000122070312,201.14999389648438,207.2899932861328,200.30758666992188,2611300
02/16/2021,205.97999572753906,207.49000549316406,203.61000061035156,205.75999450683594,198.82908630371094,2741900
02/17/2021,205.00999450683594,206.69000244140625,204.27000427246094,206.4600067138672,199.5055694580078,3329900
02/18/2021,205.3000030517578,205.4199981689453,200.9499969482422,201.1199951171875,194.34539794921875,3919400
02/19/2021,201.1300048828125,202.8800048828125,200.3300018310547,200.9199981689453,194.1521453857422,3434900
02/22/2021,199.17999267578125,201.61000061035156,197.9600067138672,200.67999267578125,193.92019653320312,2263600
02/23/2021,200.30999755859375,204.30999755859375,198.67999267578125,202.47999572753906,195.6595916748047,3287700
02/24/2021,201.6699981689453,206.4600067138672,201.6300048828125,204.52000427246094,197.630859375,2848800
02/25/2021,203.57000732421875,205.5500030517578,201.75,203.82000732421875,196.9544677734375,2386700
02/26/2021,206.6999969482422,206.99000549316406,202.05999755859375,204.88999938964844,197.98841857910156,3887900
03/01/2021,205.77999877929688,208.24000549316406,204.77999877929688,206.47000122070312,199.5151824951172,2797400
03/02/2021,208.88999938964844,209.9499969482422,204.10000610351562,204.13999938964844,197.26364135742188,3445300
03/03/2021,203.3699951171875,204.30999755859375,199.7100067138672,202.0,195.19578552246094,3660300
03/04/2021,203.7899932861328,204.74000549316406,198.61000061035156,200.5399932861328,193.78492736816406,4308400
03/05/2021,201.02000427246094,207.6699981689453,200.8800048828125,206.9199981689453,199.9500274658203,3875900
03/08/2021,207.0,210.88999938964844,206.32000732421875,207.02999877929688,200.05630493164062,3300300
03/09/2021,208.33999633789062,212.16000366210938,206.05999755859375,206.11000061035156,199.16732788085938,4227300
