Date,Open,High,Low,Close,Adj Close,Volume
01/04/2021,139.66000366210938,139.86000061035156,136.35000610351562,137.82000732421875,127.13127899169922,8330900
01/05/2021,137.99000549316406,138.9199981689453,136.27000427246094,138.6999969482422,127.94302368164062,6856400
01/06/2021,138.77000427246094,141.0399932861328,138.60000610351562,140.16000366210938,129.28981018066406,10578000
01/07/2021,139.75,140.1300048828125,138.0399932861328,138.85000610351562,128.08140563964844,7355400
01/08/2021,138.47000122070312,139.05999755859375,137.0,138.7899932861328,128.02601623535156,7448500
01/11/2021,138.75,139.44000244140625,137.60000610351562,137.85000610351562,127.15892791748047,7239900
01/12/2021,137.85000610351562,138.25,136.24000549316406,137.0500030517578,126.42098999023438,6333500
01/13/2021,137.10000610351562,138.07000732421875,137.10000610351562,137.25999450683594,126.61470031738281,6078800
01/14/2021,137.42999267578125,137.64999389648438,135.27999877929688,135.8000030517578,125.2679443359375,6172800
01/15/2021,135.25,136.1999969482422,134.66000366210938,134.77999877929688,124.32701110839844,7757600
01/19/2021,135.6999969482422,136.36000061035156,133.55999755859375,133.60000610351562,123.2385482788086,9184900
01/20/2021,132.52999877929688,133.8000030517578,131.25999450683594,131.92999267578125,121.69807434082031,12506600
01/21/2021,130.64999389648438,131.99000549316406,130.50999450683594,131.00999450683594,121.57835388183594,8761600
01/22/2021,131.02000427246094,131.47000122070312,129.99000549316406,130.0,120.64106750488281,7202800
01/25/2021,129.9499969482422,133.0,129.89999389648438,132.24000549316406,122.71980285644531,9640000
01/26/2021,132.25,133.47000122070312,131.42999267578125,133.08999633789062,123.50861358642578,5996700
01/27/2021,132.38999938964844,133.10000610351562,127.69999694824219,128.3800048828125,119.13771057128906,10826700
01/28/2021,127.83999633789062,131.64999389648438,127.44000244140625,130.36000061035156,120.97514343261719,8242000
01/29/2021,130.19000244140625,130.2899932861328,128.07000732421875,128.2100067138672,118.97993469238281,8344100
02/01/2021,129.0,129.66000366210938,128.1999969482422,128.97000122070312,119.68521118164062,6534200
02/02/2021,129.60000610351562,130.72000122070312,128.69000244140625,128.7899932861328,119.5181884765625,6825600
02/03/2021,128.9499969482422,129.1999969482422,127.75,128.9499969482422,119.66666412353516,7309400
02/04/2021,129.3800048828125,129.4600067138672,128.5800018310547,129.02999877929688,119.74091339111328,6613700
02/05/2021,129.1199951171875,130.10000610351562,129.02999877929688,129.57000732421875,120.24203491210938,5063700
02/08/2021,129.92999267578125,130.10000610351562,128.11000061035156,129.1699981689453,119.8708267211914,7011200
02/09/2021,129.4600067138672,129.94000244140625,128.22999572753906,128.6699981689453,119.40681457519531,5917800
02/10/2021,128.75,129.16000366210938,127.95999908447266,128.22000122070312,118.98922729492188,8594100
02/11/2021,128.5399932861328,129.3300018310547,128.2100067138672,128.3300018310547,119.09130859375,6139200
02/12/2021,128.0,128.1300048828125,126.58000183105469,127.62000274658203,118.43241119384766,8407300
02/16/2021,127.97000122070312,128.1699981689453,126.98999786376953,127.91999816894531,118.7108154296875,8246000
02/17/2021,127.19000244140625,129.49000549316406,127.11000061035156,128.4600067138672,119.21195220947266,8845200
02/18/2021,127.80999755859375,129.85000610351562,127.58999633789062,129.52999877929688,120.20489501953125,6936400
02/19/2021,129.35000610351562,129.44000244140625,127.0199966430664,127.12000274658203,117.96839904785156,8277900
02/22/2021,126.79000091552734,127.23999786376953,126.37999725341797,126.58000183105469,117.46729278564453,6975500
02/23/2021,127.77999877929688,129.92999267578125,127.19000244140625,127.5199966430664,118.339599609375,10145300
02/24/2021,127.3499984741211,128.24000549316406,126.91000366210938,127.66000366210938,118.46952056884766,7263000
02/25/2021,127.48999786376953,128.99000549316406,126.29000091552734,126.58000183105469,117.46729278564453,7790800
02/26/2021,126.54000091552734,126.93000030517578,121.81999969482422,123.52999877929688,114.63685607910156,17718800
03/01/2021,124.16000366210938,125.48999786376953,124.0,124.29000091552734,115.34214782714844,7740200
03/02/2021,123.87000274658203,124.86000061035156,123.43000030517578,123.9000015258789,114.980224609375,10206500
03/03/2021,123.7699966430664,124.19999694824219,122.79000091552734,123.16000366210938,114.29351043701172,7537000
03/04/2021,123.0999984741211,124.7699966430664,121.54000091552734,122.1500015258789,113.35620880126953,10228100
03/05/2021,122.76000213623047,126.33000183105469,122.55000305175781,125.9800033569336,116.91049194335938,10490900
03/08/2021,125.76000213623047,128.89999389648438,125.31999969482422,127.30999755859375,118.14472198486328,9224700
03/09/2021,127.6500015258789,128.9199981689453,126.05999755859375,126.18000030517578,117.09607696533203,8859700
03/10/2021,126.1500015258789,128.4199981689453,125.47000122070312,127.33999633789062,118.17255401611328,9070900
03/11/2021,127.12999725341797,127.8499984741211,126.72000122070312,126.91000366210938,117.7735366821289,6941500
03/12/2021,127.6500015258789,128.82000732421875,127.6500015258789,128.13999938964844,118.91497802734375,6521900
03/15/2021,128.38999938964844,129.0399932861328,127.19000244140625,128.55999755859375,119.30473327636719,7172600
03/16/2021,128.50999450683594,129.97999572753906,128.50999450683594,128.94000244140625,119.65739440917969,6485200
03/17/2021,129.11000061035156,129.83999633789062,128.35000610351562,128.4199981689453,119.17481231689453,6192900
03/18/2021,128.2100067138672,129.0399932861328,127.04000091552734,128.6999969482422,119.43464660644531,6871300
03/19/2021,129.10000610351562,129.74000549316406,127.9000015258789,128.00999450683594,118.7943344116211,20262100
03/22/2021,128.00999450683594,130.88999938964844,128.00999450683594,130.17999267578125,120.80810546875,8077600
03/23/2021,130.41000366210938,133.2899932861328,129.99000549316406,132.60000610351562,123.05390167236328,9503800
03/24/2021,130.94000244140625,133.13999938964844,130.6199951171875,132.55999755859375,123.01676177978516,8318000
03/25/2021,133.08999633789062,133.6199951171875,132.0500030517578,133.47999572753906,123.87053680419922,7517300
03/26/2021,133.22000122070312,135.61000061035156,132.47999572753906,135.4499969482422,125.69872283935547,10821200
03/29/2021,135.0,137.60000610351562,135.0,137.57000732421875,127.66606140136719,11176000
03/30/2021,136.61000061035156,137.0,135.13999938964844,135.4499969482422,125.69872283935547,8090600
03/31/2021,135.67999267578125,136.75,135.25999450683594,135.42999267578125,125.6801528930664,9202600
04/01/2021,135.0500030517578,135.47999572753906,133.3300018310547,134.27999877929688,124.61295318603516,9117800
04/05/2021,134.9600067138672,137.25,134.72999572753906,136.4499969482422,126.62670135498047,8279100
04/06/2021,136.0,137.02000427246094,135.63999938964844,136.5,126.6731185913086,6180600
04/07/2021,137.1199951171875,137.3300018310547,136.25,136.74000549316406,126.89582824707031,10244500
04/08/2021,136.89999389648438,137.6300048828125,136.58999633789062,137.25999450683594,127.37841033935547,6190300
04/09/2021,136.50999450683594,137.27000427246094,135.55999755859375,136.3699951171875,126.55248260498047,5855400
04/12/2021,136.5,137.0399932861328,135.7100067138672,136.9199981689453,127.06288146972656,6440900
04/13/2021,136.02000427246094,136.38999938964844,134.83999633789062,135.11000061035156,125.38318634033203,9161200
04/14/2021,135.52000427246094,135.7899932861328,134.5800018310547,135.60000610351562,125.83792114257812,7584000
04/15/2021,135.97000122070312,137.75999450683594,135.8699951171875,137.24000549316406,127.35986328125,7945300
04/16/2021,137.61000061035156,137.89999389648438,136.8800048828125,137.25,127.369140625,7708500
04/19/2021,136.94000244140625,137.0800018310547,135.38999938964844,136.61000061035156,126.77519226074219,9149400
04/20/2021,134.83999633789062,138.58999633789062,133.52999877929688,137.75,127.8331298828125,10040500
04/21/2021,137.88999938964844,138.57000732421875,136.60000610351562,136.85000610351562,126.9979248046875,8465900
04/22/2021,135.3699951171875,135.7899932861328,134.05999755859375,134.6300048828125,125.73709106445312,7338300
04/23/2021,134.92999267578125,135.0800018310547,133.25,133.94000244140625,125.09268188476562,6708300
04/26/2021,133.49000549316406,133.75999450683594,131.1699981689453,131.25999450683594,122.5896987915039,9910600
04/27/2021,131.24000549316406,131.88999938964844,130.2899932861328,131.17999267578125,122.51498413085938,8296800
04/28/2021,131.7100067138672,131.85000610351562,130.8800048828125,131.39999389648438,122.72045135498047,6262800
04/29/2021,131.30999755859375,132.99000549316406,131.30999755859375,132.50999450683594,123.75712585449219,6786800
04/30/2021,132.75,133.6699981689453,132.25999450683594,133.4199981689453,124.60702514648438,9188600
05/03/2021,134.02999877929688,135.67999267578125,134.02999877929688,135.0,126.0826416015625,8070300
